Chromosome	Start	End	Index	Probe	FlagIndex
6	157801815	157801963	30439	13514_cg00502442	1
6	157802425	157802568	30440	13515_cg24443054	1
6	157802855	157802996	30441	13516_cg15599146	1
6	157907696	157907943	30442	13517_PET_CpG	1
6	158185177	158185319	30443	13518_PET_CpG	1
6	158244190	158244332	30444	13519_cg14789351	0
6	158402449	158402590	30445	13520_cg05941624	1
6	158402887	158403042	30446	13521_cg03682872;cg18572360	0
6	158405825	158406004	30447	13522_PET_CpG	1
6	158430482	158430821	30448	13523_PET_CpG	1
6	158447363	158447520	30449	13524_PET_CpG	1
6	158447683	158447953	30450	13525_PET_CpG	1
6	158589021	158589091	30451	13526_cg02026896;cg06589246;cg23612142;cg07942273;cg22135063;cg19188205;cg22229076	0
6	158589179	158589216	30452	13526_cg02026896;cg06589246;cg23612142;cg07942273;cg22135063;cg19188205;cg22229076	0
6	158589285	158589400	30453	13526_cg02026896;cg06589246;cg23612142;cg07942273;cg22135063;cg19188205;cg22229076	0
6	158589417	158589581	30454	13526_cg02026896;cg06589246;cg23612142;cg07942273;cg22135063;cg19188205;cg22229076	0
6	158957357	158957465	30455	13528_cg00590036	0
6	158980912	158981052	30456	13529_cg09029700	1
6	158981396	158981519	30457	13530_cg06555155	0
6	158981537	158981674	30458	13531_cg20364594	1
6	159064940	159065129	30459	13532_cg05789476;cg27577165	1
6	159065332	159065474	30460	13533_cg11760982	1
6	159065700	159065929	30461	13534_cg01066458;cg07037004;cg20865806;cg21297677	0
6	159070966	159071162	30462	13535_PET_CpG	1
6	159074605	159074894	30463	13536_PET_CpG	1
6	159107787	159107934	30464	13537_PET_CpG	1
6	159141463	159141641	30465	13538_PET_CpG	1
6	159141903	159142062	30466	13539_PET_CpG	1
6	159210478	159210614	30467	13540_PET_CpG	1
6	159239153	159239288	30468	13541_cg03650397	1
6	159240473	159240608	30469	13542_cg03130627;cg22787977;cg25953220	0
6	159290763	159290895	30470	13543_cg26992213	0
6	159460289	159460436	30471	13544_PET_CpG	1
6	159463324	159463477	30472	13545_PET_CpG	1
6	159465029	159465329	30473	13546_PET_CpG	1
6	159483399	159483552	30474	13547_PET_CpG	1
6	159483734	159483880	30475	13548_PET_CpG	1
6	159527854	159527989	30476	13549_PET_CpG	1
6	159528509	159528698	30477	13550_PET_CpG	1
6	159888589	159888656	30478	13551_PET_CpG	0
6	160113482	160113658	30479	13552_PET_CpG	1
6	160114162	160114296	30480	13553_cg01113468	1
6	160114642	160114745	30481	13554_cg04311230	0
6	160147922	160148075	30482	13555_cg17212720;cg17395354	1
6	160148717	160148862	30483	13556_cg11785509	0
6	160182757	160182854	30484	13557_cg11366901;cg13804918	0
6	160209798	160209931	30485	13558_cg08142684	1
6	160210799	160210878	30486	13559_cg27225571	1
6	160211287	160211655	30487	13560_cg08415417;cg16489826;cg19482086;cg25282410;cg26839252	0
6	160390140	160390195	30488	13561_cg14165789	0
6	160390750	160390899	30489	13562_cg14556618	1
6	160402838	160403214	30490	13563_PET_CpG	1
6	160490263	160490477	30491	13564_PET_CpG	1
6	160559409	160559567	30492	13565_cg05307864	1
6	161188494	161188640	30493	13566_cg23419328	1
6	161351799	161351947	30494	13567_cg27516732	1
6	161412979	161413197	30495	13568_cg21119468;cg21434563	1
6	161647432	161647569	30496	13569_PET_CpG	1
6	161694534	161694582	30497	13570_cg09887862	0
6	161695234	161695372	30498	13571_cg02031769	1
6	163148422	163148581	30499	13572_cg26245302	1
6	163148700	163148907	30500	13573_cg18566984;cg27425452	0
6	163670647	163670822	30501	13574_PET_CpG	1
6	163681561	163681969	30502	13575_PET_CpG;13576_cg05952475	1
6	163834798	163834921	30503	13577_cg08169901	0
6	163835182	163835299	30504	13578_cg13695877	1
6	163836640	163836787	30505	13579_cg24583770	1
6	163881680	163881820	30506	13580_PET_CpG	1
6	164010543	164010682	30507	13581_PET_CpG	1
6	164077920	164078085	30508	13582_PET_CpG	1
6	164133255	164133643	30509	13583_PET_CpG	1
6	164171785	164172115	30510	13584_PET_CpG	1
6	164281672	164281920	30511	13585_PET_CpG	1
6	164364666	164364986	30512	13586_PET_CpG	1
6	164405298	164405443	30513	13587_PET_CpG	1
6	164405676	164405878	30514	13588_PET_CpG	1
6	165873392	165873612	30515	13589_PET_CpG	1
6	166047666	166047982	30516	13590_PET_CpG	1
6	166048126	166048302	30517	13591_PET_CpG	1
6	166097030	166097177	30518	13592_PET_CpG	1
6	166180052	166180204	30519	13593_PET_CpG	1
6	166245685	166245835	30520	13594_PET_CpG	1
6	166246029	166246187	30521	13595_PET_CpG	1
6	166261055	166261196	30522	13596_PET_CpG	1
6	166263114	166263283	30523	13597_PET_CpG	1
6	166267487	166267837	30524	13598_PET_CpG	1
6	166298440	166298586	30525	13599_cg12005824	1
6	166400801	166401089	30526	13600_cg06128195;cg27088830	1
6	166401626	166401762	30527	13601_cg02465374	1
6	166511497	166511638	30528	13602_cg05194447	1
6	166582241	166582473	30529	13603_cg06073449;cg06463958	1
6	166667428	166667568	30530	13604_cg08692175	1
6	166672475	166672669	30531	13605_PET_CpG	1
6	166689282	166689432	30532	13606_cg05498103	1
6	166721576	166721725	30533	13607_cg21595039	0
6	166755966	166756254	30534	13608_cg02029091;cg14022523;cg22038928	1
6	166796384	166796655	30535	13609_cg26198430;cg26904999	0
6	166796681	166796957	30536	13610_cg03853793;cg11651535	1
6	166797181	166797450	30537	13611_cg11995741;cg14375779;cg18578343;cg23219808	1
6	166832872	166833019	30538	13612_PET_CpG	1
6	166901796	166901948	30539	13613_PET_CpG	1
6	167040360	167040510	30540	13614_cg02565068	1
6	167040595	167040652	30541	13615_cg18758298;cg26812362	0
6	167042061	167042205	30542	13616_cg08186384	1
6	167188768	167188878	30543	13617_cg26863200	1
6	167275620	167276049	30544	13618_PET_CpG;13619_cg01327552;cg04508687;cg09184730;cg21760146	1
6	167276545	167276689	30545	13620_PET_CpG	1
6	167369861	167370008	30546	13621_cg18247054	1
6	167370201	167370358	30547	13622_cg18261144;cg23791538;cg26680885	0
6	167412438	167412638	30548	13623_cg02907176;cg07287258;cg25330773	0
6	167454838	167454998	30549	13624_PET_CpG	1
6	167455128	167455267	30550	13625_PET_CpG	1
6	167504734	167504875	30551	13626_PET_CpG	1
6	167507649	167508081	30552	13627_PET_CpG	1
6	167516784	167516930	30553	13628_PET_CpG	1
6	167881407	167881538	30554	13629_PET_CpG	1
6	168086448	168086686	30555	13630_PET_CpG	1
6	168100246	168100551	30556	13631_PET_CpG	1
6	168107151	168107365	30557	13632_PET_CpG	1
6	168152266	168152416	30558	13633_PET_CpG	1
6	168234019	168234195	30559	13634_PET_CpG	1
6	168432808	168433015	30560	13635_PET_CpG	1
6	168567062	168567200	30561	13636_PET_CpG	1
6	168744602	168744745	30562	13637_PET_CpG	1
6	168767984	168768202	30563	13638_PET_CpG	1
6	168841199	168841749	30564	13639_PET_CpG	1
6	168841821	168843110	30565	13639_PET_CpG	1
6	169020296	169020441	30566	13640_PET_CpG	1
6	169284739	169284930	30567	13641_cg02094989;cg20619067	1
6	169613133	169613291	30568	13642_cg05439195	1
6	169989943	169990046	30569	13643_PET_CpG	1
6	169990073	169990153	30570	13643_PET_CpG	1
6	170101751	170101893	30571	13644_cg16197653	1
6	170102008	170102361	30572	13645_cg04940962;cg11379888;cg22307285;cg20469989	0
6	170102813	170102965	30573	13646_cg23204407	1
6	170123057	170123266	30574	13647_cg08540840;cg15038512	1
6	170124296	170124419	30575	13648_cg15360169;cg27124293	0
6	170124865	170125000	30576	13649_cg05243705	0
6	170125091	170125232	30577	13650_cg05736120	1
6	170151313	170151463	30578	13651_cg20986655	1
6	170151521	170151701	30579	13652_cg00005543;cg01985619;cg22807378	1
6	170151727	170151936	30580	13653_cg04395977;cg25589039;cg26912278	1
6	170190052	170190215	30581	13654_cg01157169;cg11844870	1
6	170403212	170403550	30582	13655_PET_CpG;13656_cg06518838	1
6	170404470	170404616	30583	13657_PET_CpG	1
6	170404891	170405036	30584	13658_PET_CpG	1
6	170463325	170463464	30585	13659_cg01622006	1
6	170580884	170581456	30586	13660_PET_CpG	1
6	170587869	170588146	30587	13661_PET_CpG	1
6	170599315	170599469	30588	13662_cg25389470	1
6	170599640	170600073	30589	13663_cg08273501;cg14497851;cg12024311;cg26551211	1
6	170600484	170600601	30590	13664_cg18239372	0
6	170615374	170615528	30591	13665_cg15152706	1
6	170615658	170615837	30592	13666_cg11700173;cg12830839;cg16197272;cg18245365	1
6	170615843	170615987	30593	13667_cg01956781	1
6	170768703	170768989	30594	13668_PET_CpG	1
6	170862445	170862547	30595	13669_cg19692996;cg25135198	1
6	170862555	170862662	30596	13670_cg19692996;cg25135198	1
6	170863220	170863256	30597	13671_cg11593588;cg17436327	1
6	170863259	170863509	30598	13671_cg11593588;cg17436327	1
6	170863616	170863765	30599	13672_cg01065033	1
6	170893646	170894004	30600	13673_cg01783362;cg15027466;cg15145357;cg14139125	1
7	149094	149369	30601	13674_cg00514616;cg13098082	1
7	149746	150251	30602	13675_PET_CpG	1
7	192531	192607	30603	13677_cg25377220	0
7	193501	193652	30604	13678_cg07615067	1
7	391243	391581	30605	13679_PET_CpG	1
7	391999	392220	30606	13680_PET_CpG	1
7	557529	557691	30607	13681_cg17447240	1
7	558904	559054	30608	13682_cg04141610	1
7	559608	559751	30609	13683_cg12382456;cg13957198;cg14017435;cg26080111	0
7	571467	571593	30610	13684_PET_CpG	0
7	641219	641435	30611	13685_PET_CpG	1
7	644099	644491	30612	13686_PET_CpG	1
7	751991	752120	30613	13687_PET_CpG	0
7	766110	766464	30614	13688_cg09839136;cg20065903;cg19157140;cg26559509	1
7	766750	766892	30615	13689_cg04649489	1
7	852958	853104	30616	13691_cg25599475	1
7	855508	855638	30617	13692_cg17150306	1
7	856173	856279	30618	13693_cg05008927;cg14615425	0
7	856656	856731	30619	13694_cg15619433	0
7	915763	915844	30620	13695_cg17620121	0
7	916323	916447	30621	13696_cg25763956	0
7	1014904	1015053	30622	13697_cg11309342	1
7	1015099	1015232	30623	13698_cg04831406;cg16404342;cg25337795	0
7	1032824	1032977	30624	13699_cg05261336	1
7	1067874	1068200	30625	13700_cg08082908;cg26303934;cg20007465	0
7	1084430	1084580	30626	13701_cg20021941	1
7	1126702	1126834	30627	13702_cg27457078	1
7	1177565	1177668	30628	13703_cg20496693	0
7	1177866	1178100	30629	13704_cg00348551;cg01324507;cg06505107;cg13700033;cg21526004	0
7	1199767	1200012	30630	13705_cg01763702;cg02984159;cg10494556;cg15626951	0
7	1200102	1200228	30631	13706_cg01497501;cg15896306	0
7	1209447	1209585	30632	13707_PET_CpG	1
7	1215955	1216101	30633	13708_cg20387100	1
7	1409137	1409279	30634	13709_cg22646311	1
7	1443429	1443568	30635	13710_cg16754678	1
7	1498794	1498939	30636	13711_cg03167339	1
7	1498978	1499119	30637	13712_cg06567355;cg11147695;cg16964249;cg22747643;cg25108382;cg08310360;cg24564088	0
7	1502400	1502495	30638	13713_PET_CpG	1
7	1543864	1544107	30639	13714_cg11527656;cg14036041;cg25983070	1
7	1570415	1570482	30640	13715_cg04945248;cg17929492	0
7	1571027	1571170	30641	13716_cg11980004	1
7	1572172	1572384	30642	13717_cg04358131;cg05279413	1
7	1572491	1572630	30643	13718_cg26468430	1
7	1609737	1609990	30644	13719_cg02859511;cg04646809;cg05964622;cg12014441;cg16040953	1
7	1610141	1610275	30645	13720_cg12559670	1
7	1704506	1704650	30646	13721_cg06700935	1
7	1705389	1705465	30647	13722_cg13980570	0
7	1706731	1706888	30648	13723_cg20753954	1
7	1707258	1707352	30649	13724_cg06367154	0
7	1707355	1707405	30650	13724_cg06367154	0
7	1709873	1710019	30651	13725_cg10669265	1
7	1959675	1960309	30652	13726_PET_CpG	1
7	1979723	1980625	30653	13727_PET_CpG	1
7	2077586	2077731	30654	13728_PET_CpG	1
7	2106211	2106356	30655	13729_PET_CpG	1
7	2139288	2139439	30656	13730_PET_CpG	1
7	2272366	2272573	30657	13731_cg10857807;cg11905171	0
7	2272662	2272842	30658	13732_cg10916967;cg13247668	1
7	2281466	2281839	30659	13733_cg01632311;cg04096735;cg07287682;cg04305677;cg22516733;cg08015590	0
7	2288716	2288890	30660	13734_PET_CpG	1
7	2353917	2353949	30661	13735_cg06221470	0
7	2353965	2354021	30662	13736_cg00363841;cg16375198;cg01302712;cg02288296	0
7	2354218	2354297	30663	13736_cg00363841;cg16375198;cg01302712;cg02288296	0
7	2354315	2354465	30664	13737_cg21030419	1
7	2365025	2365171	30665	13738_PET_CpG	1
7	2394278	2394437	30666	13739_cg02538825;cg02637781;cg05083358;cg23289794;cg25053232	0
7	2395050	2395226	30667	13740_cg19215677;cg22187843;cg25533361	1
7	2442836	2443004	30668	13741_cg10286128;cg25153887	1
7	2443005	2443048	30669	13742_cg20435150	0
7	2445416	2446012	30670	13743_PET_CpG	1
7	2446141	2446863	30671	13743_PET_CpG;13744_cg23066808	1
7	2548140	2548292	30672	13745_PET_CpG	1
7	2548430	2549019	30673	13746_PET_CpG	1
7	2551010	2551157	30674	13747_PET_CpG	1
7	2559406	2559509	30675	13748_cg20873718	0
7	2559615	2559767	30676	13749_cg06190346;cg16633750	0
7	2559787	2559900	30677	13749_cg06190346;cg16633750	0
7	2560955	2561098	30678	13750_cg21577472	1
7	2568735	2569002	30679	13751_PET_CpG	1
7	2569210	2569719	30680	13752_PET_CpG	1
7	2570265	2570434	30681	13753_PET_CpG	1
7	2594766	2594899	30682	13754_cg06893112	1
7	2595175	2595371	30683	13755_cg00881440;cg02557755;cg03232960;cg07134102;cg24883709;cg25175370	0
7	2598625	2598763	30684	13756_cg02801839	1
7	2648576	2648720	30685	13757_PET_CpG	1
7	2671084	2671220	30686	13758_cg26540931	1
7	2672330	2672509	30687	13759_PET_CpG	1
7	2672680	2672817	30688	13760_PET_CpG	1
7	2684815	2685354	30689	13761_PET_CpG	1
7	2727685	2727851	30690	13762_cg13607835	0
7	2728273	2728414	30691	13763_cg17081778	1
7	2738920	2739168	30692	13764_PET_CpG	1
7	2758698	2758838	30693	13765_PET_CpG	1
7	2883450	2883600	30694	13766_cg21685565	1
7	2883955	2884395	30695	13767_cg03185022;cg11461133;cg18242990;cg27241559;cg04166393;cg13628971	1
7	2903295	2903430	30696	13768_PET_CpG	1
7	2910248	2910410	30697	13769_PET_CpG	1
7	2918530	2918818	30698	13770_PET_CpG	1
7	2934417	2934545	30699	13771_PET_CpG	1
7	2994316	2994483	30700	13772_PET_CpG	1
7	3022513	3022825	30701	13773_PET_CpG	1
7	3083002	3083167	30702	13774_PET_CpG	1
7	3132218	3132362	30703	13776_PET_CpG	1
7	3134458	3135098	30704	13777_PET_CpG	1
7	3340785	3340929	30705	13778_cg15466606	0
7	3411328	3411520	30706	13779_PET_CpG	1
7	4163517	4163910	30707	13780_PET_CpG	1
7	4184335	4184676	30708	13781_PET_CpG	1
7	4681401	4681641	30709	13782_cg17050602;cg18502334	0
7	4723597	4723735	30710	13783_cg04160501	1
7	4784290	4784584	30711	13784_PET_CpG	1
7	4784808	4785004	30712	13785_cg09088287;cg20964456	0
7	4814633	4814780	30713	13786_cg06825383	1
7	4814873	4815405	30714	13787_cg00110982;cg20003144;cg21100807;cg27078522;cg06591456;cg15865178	1
7	4848688	4849273	30715	13788_PET_CpG	1
7	4910958	4911105	30716	13789_PET_CpG	1
7	5013459	5013708	30717	13790_cg21890592;cg26660541	1
7	5013929	5014068	30718	13791_cg25468541	0
7	5085395	5085663	30719	13792_cg03316107;cg08524483;cg12400556;cg16080015;cg17409405;cg23512028	1
7	5229606	5229797	30720	13793_cg11582546;cg16739198;cg23783747	0
7	5371130	5371312	30721	13794_PET_CpG	1
7	5460427	5460561	30722	13795_cg02556360	1
7	5461232	5461481	30723	13796_cg01780378;cg04348816	1
7	5462597	5462839	30724	13797_cg05605135;cg16014773	1
7	5463060	5463204	30725	13798_cg14981546	1
7	5463672	5463764	30726	13799_cg11534937	0
7	5463868	5463981	30727	13800_cg27275781	1
7	5464795	5464949	30728	13801_cg04408923	1
7	5465563	5465697	30729	13802_cg03727359	1
7	5468384	5468515	30730	13803_cg01425666	1
7	5534345	5534482	30731	13804_cg15619732	1
7	5534600	5534820	30732	13805_PET_CpG;13806_cg19924540	1
7	5553255	5553507	30733	13807_cg05318486;cg16636153	1
7	5553557	5553693	30734	13808_cg16741291	1
7	5568999	5569112	30735	13809_cg03324421	1
7	5569353	5569402	30736	13810_cg06003197	0
7	5570210	5570326	30737	13812_cg02356111;cg07476653	0
7	5570859	5571743	30738	13813_PET_CpG	1
7	5571927	5572077	30739	13814_PET_CpG	0
7	5572108	5572148	30740	13814_PET_CpG	0
7	5572527	5572845	30741	13815_PET_CpG	1
7	5595186	5595311	30742	13816_cg06371306	1
7	5597769	5597914	30743	13817_PET_CpG	1
7	5609653	5609802	30744	13818_cg08253188	1
7	5632284	5632535	30745	13819_cg01232604;cg08584377;cg08995368;cg11032268;cg04618002;cg13915212;cg23080179	0
7	5633008	5633174	30746	13820_cg22447539	1
7	5635743	5635880	30747	13821_cg12600030	1
7	5701602	5701963	30748	13822_PET_CpG	1
7	5734995	5735378	30749	13823_PET_CpG	1
7	5821086	5821391	30750	13824_cg00350060;cg01942926;cg05753675;cg26005303;cg03007404	0
7	5938155	5938336	30751	13825_cg11074378;cg12302407;cg16851699;cg24512935	1
7	6048585	6049042	30752	13826_cg12502785;cg25403084;cg25495217;cg12997166;cg14779627	1
7	6098710	6099106	30753	13827_cg04106584;cg06666486;cg12449483;cg21894058	1
7	6144047	6144189	30754	13828_cg25297425	1
7	6144220	6144440	30755	13829_cg07300502;cg08635118;cg12548227;cg25127850	0
7	6272286	6272430	30756	13830_PET_CpG	1
7	6296431	6296570	30757	13831_PET_CpG	1
7	6296680	6296836	30758	13832_PET_CpG	1
7	6312391	6312538	30759	13833_cg21622555	1
7	6388510	6388802	30760	13834_cg12733656;cg16378527;cg19319088;cg21083161;cg24813355;cg25336634;cg26514420	0
7	6414546	6414700	30761	13835_cg08595102	0
7	6475334	6475481	30762	13836_cg24092536;cg27079009	1
7	6487265	6487407	30763	13837_cg00173010	1
7	6487435	6487582	30764	13838_cg24000099	1
7	6487660	6487716	30765	13839_cg07129212;cg09824706;cg18526602	0
7	6523738	6523967	30766	13840_cg10724490;cg21246968	0
7	6543035	6543183	30767	13841_cg18209835	1
7	6566353	6566495	30768	13843_cg03728046	1
7	6576273	6576414	30769	13844_cg26988895	1
7	6576463	6576534	30770	13845_cg07070039	0
7	6616909	6617082	30771	13846_cg06218066;cg10501074	1
7	6629436	6629532	30772	13847_cg02229586	0
7	6629541	6629578	30773	13847_cg02229586	0
7	6630111	6630254	30774	13848_cg10149326	1
7	6655044	6655124	30775	13849_cg13911723	0
7	6676625	6676703	30776	13850_cg16175862	0
7	6676709	6676832	30777	13851_cg05031240;cg20569593	0
7	6703629	6703731	30778	13852_cg01246835	0
7	6746129	6746283	30779	13853_cg25845323	1
7	6746479	6746796	30780	13854_cg00387323;cg01188284;cg03149706;cg05006567;cg16270571;cg25878452	1
7	6769939	6770085	30781	13855_cg02096129	1
7	6865909	6866047	30782	13856_cg00981552;cg12976999;cg16008457;cg22560438	0
7	7199088	7199176	30783	13857_PET_CpG	1
7	7221970	7222038	30784	13858_cg04337386;cg19603390;cg04499797;cg24410064	0
7	7222238	7222307	30785	13858_cg04337386;cg19603390;cg04499797;cg24410064	0
7	7606977	7607128	30786	13859_cg11555878	1
7	7679683	7679820	30787	13860_cg01018260	1
7	7680018	7680162	30788	13861_cg17215532	1
7	7680284	7680429	30789	13862_cg24559868	1
7	8008053	8008203	30790	13863_cg08134618	1
7	8165571	8165712	30791	13864_PET_CpG	1
7	8216039	8216173	30792	13865_PET_CpG	1
7	8301036	8301184	30793	13866_cg25766425	1
7	8301581	8301771	30794	13867_cg03411270;cg05372578	0
7	8473306	8473443	30795	13868_cg22339356	1
7	8473912	8474060	30796	13869_cg06444755	1
7	8474826	8474966	30797	13870_PET_CpG	1
7	8475397	8475548	30798	13871_PET_CpG	1
7	8482157	8482298	30799	13872_cg12597389	1
7	8483271	8483590	30800	13873_PET_CpG	1
7	10979510	10979668	30801	13874_cg01945793	1
7	10979693	10979839	30802	13875_cg21053748	1
7	11013294	11013430	30803	13876_cg22477374	1
7	11013449	11013601	30804	13877_cg13029706	1
7	11013644	11013903	30805	13878_cg11931558;cg20964328;cg22876561	1
7	11328034	11328161	30806	13879_PET_CpG	1
7	11871380	11871942	30807	13880_PET_CpG	1
7	12151122	12151714	30808	13881_PET_CpG	1
7	12250441	12250584	30809	13882_cg24949795	1
7	12250649	12250821	30810	13883_cg04943729;cg18738553	1
7	12250859	12251007	30811	13884_cg14033997	1
